dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-02-01,4,134,2,2,0,4,0,4,16,10,21,11,0
2016-03-01,7,319,3,4,2,17,5,12,47,38,167,186,11
2016-04-01,6,120,2,2,0,31,3,27,64,51,207,19,2
2016-05-01,8,54,3,2,0,22,5,16,34,33,108,20,2
2016-06-01,6,69,1,2,0,17,1,17,26,28,127,15,2
2016-07-01,7,20,2,3,1,14,1,14,19,23,80,13,7
2016-08-01,6,68,0,3,0,17,3,12,24,27,140,13,0
2016-09-01,8,41,3,3,1,25,2,23,43,41,184,19,3
2016-10-01,6,68,0,2,0,22,2,20,45,47,171,13,3
2016-11-01,5,14,1,2,0,6,2,6,26,20,171,9,2
2016-12-01,5,21,1,3,0,24,5,18,37,37,220,15,4
2017-01-01,11,90,4,4,1,21,2,18,49,47,223,23,11
2017-02-01,11,97,4,4,0,12,1,13,44,49,226,27,5
2017-03-01,6,58,1,3,1,16,2,13,37,38,208,45,3
2017-04-01,7,66,2,4,1,36,3,32,72,61,323,58,6
2017-05-01,10,80,4,3,0,23,5,18,62,55,256,38,4
2017-06-01,10,86,4,3,1,20,5,17,63,73,226,32,5
2017-07-01,8,54,4,4,1,11,2,9,42,39,184,42,6
2017-08-01,13,83,6,3,0,27,3,20,69,58,217,26,9
2017-09-01,7,44,2,4,1,27,3,25,43,44,227,31,5
2017-10-01,7,46,4,4,1,28,5,23,47,44,231,50,10
2017-11-01,9,42,5,3,0,21,2,16,44,30,164,51,8
2017-12-01,10,43,2,4,1,21,4,22,38,54,249,43,5
2018-01-01,13,46,4,5,1,21,4,18,48,48,203,37,8
2018-02-01,8,18,1,2,0,10,1,8,18,14,112,52,7
2018-03-01,17,28,8,3,0,19,1,15,37,24,178,56,15
2018-04-01,9,27,5,3,0,16,2,15,42,35,190,61,8
2018-05-01,16,36,7,4,1,31,6,25,57,52,318,47,6
2018-06-01,10,29,1,3,0,22,3,16,31,31,133,23,5
2018-07-01,9,29,2,3,0,21,4,19,39,47,192,37,8
2018-08-01,15,98,3,4,0,40,5,35,70,79,311,49,7
2018-09-01,9,77,1,3,0,52,4,46,80,88,260,40,5
2018-10-01,11,67,3,4,1,62,5,60,82,92,317,43,7
2018-11-01,8,54,4,2,0,57,6,51,65,62,169,31,10
2018-12-01,7,27,3,3,0,33,11,22,40,38,115,32,6
2019-01-01,8,31,1,4,1,30,6,21,43,41,202,33,9
2019-02-01,9,48,1,3,0,51,7,44,68,63,201,35,5
2019-03-01,17,66,3,4,1,67,23,47,92,99,362,37,9
2019-04-01,10,61,0,3,0,64,7,53,82,74,262,32,7
2019-05-01,12,45,3,4,1,46,11,41,59,66,208,34,9
2019-06-01,11,39,5,5,2,49,9,36,65,50,249,41,10
2019-07-01,11,70,3,3,0,76,13,57,98,85,297,39,17
2019-08-01,8,71,1,3,0,70,10,64,94,89,281,37,10
2019-09-01,7,46,2,3,0,57,12,45,71,71,197,28,9
2019-10-01,8,62,2,3,0,68,15,52,85,78,222,26,10
2019-11-01,7,66,1,3,0,90,30,54,103,103,215,40,3
2019-12-01,9,80,1,3,0,84,13,74,99,92,231,35,12
2020-01-01,11,76,2,3,0,67,11,61,91,115,354,22,7
2020-02-01,9,44,1,3,0,66,13,44,77,69,196,29,7
2020-03-01,10,82,1,3,0,69,26,56,105,127,439,31,7
2020-04-01,10,81,2,3,0,76,4,68,103,93,228,27,10
2020-05-01,5,49,1,4,1,62,15,46,86,80,189,30,5
2020-06-01,13,67,4,3,0,75,14,61,103,106,277,35,7
2020-07-01,9,60,2,5,2,61,10,54,79,77,150,32,6
2020-08-01,9,51,3,3,0,53,7,45,75,66,156,27,8
