dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-07-01,2,14,1,2,1,1,0,1,1,1,2,1,8
2016-08-01,4,21,1,4,1,3,0,3,3,3,4,5,1
2016-09-01,5,31,1,4,0,2,0,2,3,3,2,6,8
2016-10-01,4,34,2,3,1,5,0,5,5,5,14,9,2
2016-11-01,5,30,2,4,1,5,0,5,5,5,14,14,6
2016-12-01,3,25,0,3,0,2,0,2,2,2,0,6,6
2017-01-01,6,50,3,5,2,5,0,5,6,6,4,9,6
2017-02-01,5,63,2,4,1,7,0,5,7,5,17,12,13
2017-03-01,7,62,5,4,0,10,0,10,10,10,18,30,21
2017-04-01,6,26,3,3,0,6,5,3,6,8,19,45,27
2017-05-01,1,15,0,1,0,0,0,0,0,0,0,27,18
2017-06-01,5,28,2,4,0,5,0,5,5,5,6,29,20
2017-07-01,7,15,2,3,0,5,1,4,5,5,10,43,30
2017-08-01,8,28,6,7,3,13,4,9,13,13,30,44,39
2017-09-01,6,48,2,6,1,9,1,8,9,9,8,25,26
2017-10-01,7,38,2,5,2,9,2,6,9,8,14,36,31
2017-11-01,5,28,2,3,0,2,1,2,2,3,24,39,33
2017-12-01,5,37,2,4,1,4,0,3,4,3,10,29,29
2018-01-01,8,52,3,4,1,8,3,4,9,8,16,32,32
2018-02-01,12,86,7,7,2,22,12,10,23,22,45,45,42
2018-03-01,13,73,6,5,0,11,4,9,17,16,46,101,41
2018-04-01,11,41,5,6,1,6,1,5,11,11,43,68,42
2018-05-01,18,75,8,5,1,13,0,13,17,17,34,98,65
2018-06-01,15,87,5,5,1,20,3,17,23,22,23,136,80
2018-07-01,13,80,6,4,0,24,1,22,26,25,30,87,64
2018-08-01,9,77,2,4,0,22,6,17,26,27,40,116,85
2018-09-01,13,104,5,4,0,29,5,24,37,36,117,137,95
2018-10-01,16,142,4,4,0,26,4,22,35,29,31,122,98
2018-11-01,17,79,8,4,0,19,2,14,24,18,52,111,98
2018-12-01,13,81,4,4,0,7,2,2,10,6,25,110,71
2019-01-01,15,94,5,4,0,15,2,17,18,22,28,127,93
2019-02-01,8,29,1,4,0,6,0,5,18,22,41,104,88
2019-03-01,20,111,6,5,1,23,2,13,30,19,43,122,100
2019-04-01,22,129,5,5,1,29,2,26,34,29,34,138,112
2019-05-01,25,139,7,6,0,15,3,10,19,14,43,143,97
2019-06-01,23,127,4,6,1,25,6,16,28,23,60,111,100
2019-07-01,17,76,6,7,2,17,3,15,20,24,55,110,90
2019-08-01,19,61,4,7,1,12,2,5,16,8,45,98,75
2019-09-01,18,178,5,6,1,46,3,39,61,54,145,130,78
2019-10-01,27,234,7,7,1,75,10,48,83,62,243,124,95
2019-11-01,32,424,2,8,1,67,7,65,76,77,297,98,78
2019-12-01,23,122,4,5,0,30,7,21,33,30,164,100,92
2020-01-01,28,100,4,6,1,17,1,20,18,21,69,69,68
2020-02-01,25,148,4,7,0,31,1,23,32,24,98,103,79
2020-03-01,23,94,2,5,0,21,0,18,23,18,72,111,75
2020-04-01,21,75,4,4,0,26,4,17,29,23,74,192,153
2020-05-01,31,232,2,5,0,85,13,56,89,70,192,171,161
2020-06-01,29,347,7,5,0,92,7,83,94,91,210,136,102
2020-07-01,25,205,3,5,0,61,4,54,63,58,146,157,121
2020-08-01,21,92,4,4,0,25,2,20,26,22,45,124,132
