dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2017-01-01,1,236,0,1,0,1,0,1,1,1,2,0,0
2017-02-01,1,25,0,1,0,0,0,0,0,0,0,1,0
2017-03-01,1,148,0,1,0,0,0,0,14,3,106,4,0
2017-04-01,3,150,2,2,1,2,0,2,4,4,33,2,2
2017-05-01,3,121,1,2,0,4,1,3,24,14,185,536,5
2017-06-01,9,202,8,5,3,38,1,33,69,55,445,383,11
2017-07-01,3,28,0,2,0,3,0,4,11,9,59,28,1
2017-08-01,2,49,0,1,0,1,0,0,3,1,13,10,1
2017-09-01,0,0,0,0,0,0,0,0,0,0,0,14,0
2017-10-01,3,9,1,3,1,2,0,3,4,3,16,12,2
2017-11-01,2,11,0,2,0,3,0,3,8,7,56,22,0
2017-12-01,3,3,1,3,1,1,0,1,1,1,12,7,1
2018-01-01,2,101,0,2,0,11,1,10,14,14,75,19,1
2018-02-01,2,58,0,2,0,4,0,4,11,7,56,20,0
2018-03-01,1,2,0,1,0,1,0,0,2,0,6,16,1
2018-04-01,2,3,0,2,0,1,0,1,7,6,43,24,2
2018-05-01,2,10,1,2,0,3,0,3,4,4,22,18,2
2018-06-01,3,25,1,2,0,4,0,4,8,8,45,10,0
2018-07-01,2,13,1,2,1,6,1,5,10,7,56,13,0
2018-08-01,4,32,0,3,0,21,10,12,26,25,120,12,1
2018-09-01,3,109,0,3,0,15,1,16,15,19,56,18,0
2018-10-01,3,74,0,3,0,15,0,13,16,15,70,18,1
2018-11-01,3,36,0,3,0,13,1,13,15,17,55,16,0
2018-12-01,5,39,3,5,2,19,3,15,22,20,74,14,1
2019-01-01,2,25,0,2,0,12,0,13,13,15,32,16,1
2019-02-01,4,24,1,4,1,14,2,10,17,12,39,10,1
2019-03-01,3,73,1,3,0,35,6,29,36,36,186,20,2
2019-04-01,3,41,0,3,0,15,1,14,16,15,22,27,0
2019-05-01,2,16,0,2,0,8,0,8,13,12,55,21,0
2019-06-01,6,40,2,3,0,13,0,12,17,12,141,11,1
2019-07-01,4,26,2,3,0,16,1,10,18,12,36,15,1
2019-08-01,6,67,1,4,1,29,9,27,36,42,282,15,2
2019-09-01,5,46,1,4,1,15,1,12,18,14,61,41,0
2019-10-01,6,24,0,3,0,15,0,10,20,10,49,181,4
2019-11-01,3,22,1,3,0,10,1,11,13,13,37,25,4
2019-12-01,4,90,0,3,0,26,9,19,29,31,101,25,1
2020-01-01,3,18,1,2,0,9,1,9,13,11,96,27,1
2020-02-01,2,11,0,2,0,6,0,5,7,8,35,16,2
2020-03-01,3,20,1,2,0,9,0,10,9,10,10,20,0
2020-04-01,4,22,1,3,0,9,0,8,15,11,26,16,1
2020-05-01,3,17,1,3,1,7,0,7,8,9,20,20,2
2020-06-01,4,43,1,4,1,19,2,17,19,19,53,24,3
2020-07-01,3,10,0,3,0,8,1,5,13,8,42,93,4
2020-08-01,4,38,2,4,2,11,1,12,11,17,67,25,4
