dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-05-01,3,11,3,2,2,5,2,3,5,5,12,180,14
2016-06-01,13,61,11,5,3,46,13,30,72,63,242,1723,146
2016-07-01,8,21,4,4,0,25,6,20,46,48,276,706,59
2016-08-01,11,48,7,4,0,46,5,43,62,62,289,259,41
2016-09-01,8,36,4,5,1,39,1,36,51,47,188,183,38
2016-10-01,6,57,1,4,0,63,1,57,78,68,97,193,28
2016-11-01,9,82,2,4,0,90,5,82,111,100,276,365,61
2016-12-01,6,42,1,5,1,42,6,42,56,56,103,289,55
2017-01-01,4,21,0,4,0,23,0,21,28,23,19,208,39
2017-02-01,7,12,4,5,1,13,2,12,29,23,103,375,46
2017-03-01,5,19,3,3,0,23,4,19,44,42,159,353,73
2017-04-01,4,11,0,3,0,16,1,11,30,23,89,288,63
2017-05-01,11,49,5,5,1,61,7,49,87,74,174,667,107
2017-06-01,14,49,7,6,2,51,3,48,66,64,134,359,75
2017-07-01,6,12,2,3,0,14,1,12,39,35,105,322,73
2017-08-01,7,38,3,7,3,41,1,38,52,48,93,234,63
2017-09-01,3,22,1,3,1,24,1,22,47,38,153,204,56
2017-10-01,7,20,4,5,1,22,3,20,33,30,68,186,44
2017-11-01,3,8,1,3,0,12,1,8,27,11,59,266,66
2017-12-01,6,24,1,6,1,22,0,24,35,28,50,329,57
2018-01-01,5,30,0,4,0,31,1,30,39,37,58,533,116
2018-02-01,5,26,2,4,0,33,4,26,39,39,78,348,68
2018-03-01,10,49,4,7,2,51,5,49,59,66,129,490,95
2018-04-01,1,1,0,1,0,1,0,1,15,3,48,316,63
2018-05-01,8,28,3,5,1,30,4,27,39,37,100,284,71
2018-06-01,6,18,1,4,1,18,0,18,32,23,34,267,53
2018-07-01,5,8,2,4,1,11,1,8,25,15,60,246,57
2018-08-01,8,18,5,4,0,19,0,18,38,30,109,261,59
2018-09-01,2,2,0,2,0,3,3,2,7,10,31,225,53
2018-10-01,11,22,6,4,0,23,3,21,37,26,58,313,75
2018-11-01,10,27,4,5,1,24,0,24,40,49,208,318,68
2018-12-01,6,18,2,4,0,8,1,9,25,17,68,267,76
2019-01-01,11,33,8,5,1,13,4,8,30,29,110,260,52
2019-02-01,9,23,3,2,0,6,1,3,32,18,148,180,45
2019-03-01,10,20,4,3,1,2,0,1,33,19,137,458,97
2019-04-01,10,39,3,2,0,12,6,3,31,22,129,296,67
2019-05-01,8,24,2,3,0,3,2,3,21,14,89,253,82
2019-06-01,5,18,0,2,0,3,1,0,13,8,27,187,53
2019-07-01,6,23,0,2,0,11,8,1,18,15,47,200,57
2019-08-01,5,6,3,2,0,1,0,2,9,5,18,183,60
2019-09-01,7,15,3,3,0,5,2,1,15,7,65,196,46
2019-10-01,13,34,6,4,1,6,2,3,15,17,68,185,50
2019-11-01,12,44,3,4,2,10,3,7,24,18,114,170,49
2019-12-01,9,19,5,3,1,3,0,4,19,14,90,146,46
2020-01-01,6,14,2,2,1,4,1,2,10,4,21,130,36
2020-02-01,5,19,1,2,0,1,0,1,8,8,27,153,44
2020-03-01,8,45,4,3,0,4,0,3,19,10,37,152,48
2020-04-01,11,29,6,3,0,7,0,4,19,14,91,191,53
2020-05-01,4,12,1,2,1,2,1,3,26,17,124,165,51
2020-06-01,5,30,2,2,1,3,1,2,19,27,180,145,40
2020-07-01,1,7,0,1,0,8,5,2,19,14,57,168,43
2020-08-01,3,9,0,1,0,12,1,8,34,15,40,149,39
