dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2015-08-01,4,158,4,3,3,1,0,1,2,2,2,9,1
2015-09-01,2,191,0,2,0,0,0,0,1,0,1,1,0
2015-10-01,3,344,1,2,0,2,2,0,4,5,3,3,2
2015-11-01,6,154,4,3,2,5,3,2,8,7,0,7,3
2015-12-01,3,208,1,2,1,0,0,0,4,4,6,6,2
2016-01-01,3,130,0,1,0,2,2,0,7,7,11,11,2
2016-02-01,5,105,4,2,1,3,2,1,11,12,23,10,3
2016-03-01,3,10,0,2,0,1,0,1,5,5,22,13,4
2016-04-01,1,7,0,1,0,9,2,7,14,14,56,16,9
2016-05-01,1,57,0,1,0,2,0,2,6,3,49,20,3
2016-06-01,1,160,0,1,0,4,1,3,41,25,128,12,2
2016-07-01,8,179,5,5,3,3,2,1,64,57,306,14,4
2016-08-01,12,144,5,5,1,1,0,1,94,63,364,25,6
2016-09-01,12,33,3,7,1,2,1,1,34,30,138,25,8
2016-10-01,8,158,2,4,0,6,2,3,48,46,227,19,10
2016-11-01,15,138,9,6,2,1,1,1,49,49,201,22,11
2016-12-01,12,100,5,6,1,1,0,1,58,60,270,31,8
2017-01-01,11,88,1,5,0,0,0,0,53,44,321,32,9
2017-02-01,10,54,2,5,1,0,0,0,40,28,213,18,4
2017-03-01,14,80,2,8,0,0,0,0,50,64,396,22,20
2017-04-01,6,96,2,4,0,0,0,0,42,41,228,23,5
2017-05-01,12,38,2,5,0,0,0,0,48,32,205,23,9
2017-06-01,11,54,5,6,2,0,0,0,45,71,315,24,10
2017-07-01,8,17,1,4,0,0,0,0,43,28,138,24,12
2017-08-01,10,22,3,6,1,0,0,0,27,32,128,14,2
2017-09-01,4,7,1,3,0,0,0,0,31,20,160,22,6
2017-10-01,8,8,3,5,1,0,0,0,30,22,151,26,14
2017-11-01,7,15,1,6,0,0,0,0,33,34,179,18,11
2017-12-01,2,5,0,2,0,0,0,0,22,17,172,19,8
2018-01-01,8,23,2,5,0,0,0,0,28,67,286,35,7
2018-02-01,5,8,3,4,0,0,0,0,19,10,107,38,5
2018-03-01,12,30,5,8,1,0,0,0,47,31,187,33,8
2018-04-01,9,15,3,6,3,0,0,0,33,29,112,41,9
2018-05-01,12,35,2,7,1,0,0,0,35,50,209,29,4
2018-06-01,5,6,4,3,1,0,0,0,16,19,125,26,2
2018-07-01,5,7,1,3,0,0,0,0,17,17,93,28,5
2018-08-01,7,13,1,5,0,0,0,0,25,19,105,28,7
2018-09-01,4,7,0,4,0,0,0,0,20,15,96,17,2
2018-10-01,6,24,1,6,0,0,0,0,27,40,111,51,12
2018-11-01,11,17,3,6,0,0,0,0,17,25,86,18,7
2018-12-01,8,20,2,5,0,0,0,0,21,25,140,30,5
2019-01-01,3,5,0,3,0,0,0,0,29,20,143,35,11
2019-02-01,0,0,0,0,0,0,0,0,22,3,58,26,3
2019-03-01,5,29,0,4,0,0,0,0,16,14,61,30,7
2019-04-01,0,0,0,0,0,0,0,0,8,4,30,27,10
2019-05-01,8,30,3,6,1,0,0,0,12,25,42,24,9
2019-06-01,9,31,4,4,1,0,0,0,26,33,74,32,9
2019-07-01,2,2,1,2,0,0,0,0,11,7,35,30,3
2019-08-01,4,6,0,4,0,0,0,0,18,15,93,34,10
2019-09-01,6,14,5,5,2,0,0,0,14,18,67,19,7
2019-10-01,6,13,1,5,1,0,0,0,29,21,81,31,9
2019-11-01,5,11,2,4,0,0,0,0,15,17,21,23,6
2019-12-01,1,1,0,1,0,0,0,0,7,2,9,29,1
2020-01-01,0,0,0,0,0,0,0,0,10,2,20,28,4
2020-02-01,0,0,0,0,0,0,0,0,9,4,53,16,8
2020-03-01,1,1,1,1,0,0,0,0,19,6,54,20,10
2020-04-01,5,9,2,4,1,0,0,0,35,23,168,50,11
2020-05-01,9,15,3,4,1,0,0,0,48,40,233,62,13
2020-06-01,7,15,2,4,0,0,0,0,30,23,89,54,10
2020-07-01,2,3,1,2,1,0,0,0,9,11,39,49,15
2020-08-01,1,4,0,1,0,0,0,0,21,12,83,49,16
