dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-10-01,2,11,2,2,2,1,0,1,13,3,30,5,1
2016-11-01,2,25,0,2,0,1,0,1,6,4,13,16,0
2016-12-01,3,34,2,1,0,1,0,0,10,10,34,14,1
2017-01-01,3,76,0,1,0,9,1,8,17,12,63,15,2
2017-02-01,5,104,2,2,1,19,1,18,29,22,77,15,4
2017-03-01,5,83,2,2,1,14,0,12,21,15,43,15,2
2017-04-01,5,35,1,1,0,6,0,8,7,8,18,11,0
2017-05-01,2,3,0,1,0,1,0,0,1,0,0,9,0
2017-06-01,0,0,0,0,0,1,0,0,1,0,0,2,1
2017-07-01,4,25,2,1,0,4,0,2,5,3,23,13,3
2017-08-01,1,4,0,1,0,0,0,0,0,0,0,10,0
2017-09-01,2,15,0,1,0,1,1,2,3,3,21,8,0
2017-10-01,2,16,1,2,1,1,0,0,2,0,5,12,1
2017-11-01,3,33,0,1,0,1,0,1,4,4,30,8,3
2017-12-01,3,30,0,1,0,2,1,1,6,10,21,9,2
2018-01-01,2,24,0,1,0,3,2,3,4,8,19,8,0
2018-02-01,5,76,3,3,1,18,0,12,21,17,57,8,0
2018-03-01,7,176,2,3,1,55,10,52,67,76,303,13,0
2018-04-01,5,80,0,3,0,83,2,76,96,80,191,10,0
2018-05-01,5,46,1,3,0,26,1,28,27,31,84,8,0
2018-06-01,6,27,2,4,2,17,0,16,21,21,74,8,2
2018-07-01,7,67,2,4,0,45,5,39,62,66,253,7,2
2018-08-01,7,25,1,3,0,21,0,21,25,27,99,20,1
2018-09-01,5,16,2,4,1,16,4,12,23,19,73,9,3
2018-10-01,5,21,0,3,0,15,3,12,19,19,60,9,1
2018-11-01,6,22,2,3,0,16,1,16,22,18,140,36,3
2018-12-01,6,27,1,3,0,27,1,25,30,28,99,16,0
2019-01-01,3,22,1,2,0,26,2,21,30,24,83,11,3
2019-02-01,5,31,0,3,0,29,4,26,32,33,110,59,1
2019-03-01,2,22,0,2,0,18,1,20,23,25,70,27,0
2019-04-01,4,26,0,3,0,31,3,25,38,32,101,27,4
2019-05-01,6,25,1,3,0,23,2,23,25,27,87,19,2
2019-06-01,8,27,4,4,1,26,1,26,32,32,108,279,9
2019-07-01,3,15,0,2,0,33,15,14,37,31,99,55,3
2019-08-01,7,27,2,3,0,19,0,18,26,23,119,24,4
2019-09-01,7,16,2,3,1,21,9,11,33,26,137,33,8
2019-10-01,3,9,1,2,0,15,0,9,25,13,96,35,5
2019-11-01,4,11,2,4,2,10,2,9,12,13,29,26,8
2019-12-01,4,10,1,4,1,8,0,9,11,12,28,11,1
2020-01-01,3,13,1,3,0,12,0,11,14,13,50,21,3
2020-02-01,4,27,0,3,0,26,2,23,28,32,110,12,1
2020-03-01,3,12,1,2,0,10,0,10,13,13,53,22,0
2020-04-01,7,20,1,4,0,15,1,16,22,26,119,27,4
2020-05-01,4,28,0,4,0,45,26,18,50,47,106,26,3
2020-06-01,6,9,4,4,2,11,2,8,13,12,58,40,5
2020-07-01,3,17,1,3,1,23,8,16,24,27,71,27,4
2020-08-01,2,21,0,2,0,17,1,15,22,19,57,23,2
