dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2015-10-01,2,7,2,2,2,0,0,0,5,0,44,7,0
2015-11-01,0,0,0,0,0,0,0,0,6,3,22,8,0
2015-12-01,1,6,0,1,0,0,0,0,0,0,0,9,0
2016-01-01,0,0,0,0,0,1,0,0,2,0,7,15,0
2016-02-01,1,16,0,1,0,1,2,0,4,4,28,15,1
2016-03-01,1,18,0,1,0,0,0,0,7,8,77,16,2
2016-04-01,1,12,0,1,0,2,0,0,14,5,55,78,3
2016-05-01,0,0,0,0,0,0,0,0,6,3,21,67,3
2016-06-01,2,8,1,1,0,2,0,0,5,0,8,31,1
2016-07-01,3,34,1,3,1,0,1,1,8,3,47,38,2
2016-08-01,1,42,0,1,0,0,2,0,11,31,114,33,3
2016-09-01,1,36,0,1,0,0,0,0,10,7,82,56,3
2016-10-01,1,6,0,1,0,0,0,0,7,1,36,51,1
2016-11-01,1,45,0,1,0,1,1,0,6,8,64,93,2
2016-12-01,1,25,0,1,0,0,0,0,5,5,48,45,4
2017-01-01,1,10,0,1,0,0,0,0,5,3,31,59,1
2017-02-01,1,25,0,1,0,1,1,0,1,4,17,49,2
2017-03-01,3,44,1,3,1,1,0,1,7,9,72,58,6
2017-04-01,1,23,0,1,0,0,0,0,3,1,13,77,2
2017-05-01,3,42,1,2,0,2,1,1,7,7,40,75,6
2017-06-01,1,41,0,1,0,0,0,0,6,9,69,40,0
2017-07-01,0,0,0,0,0,0,0,0,2,0,4,48,3
2017-08-01,3,31,1,2,0,8,0,8,13,12,101,35,3
2017-09-01,3,51,1,2,0,2,0,2,12,11,87,37,2
2017-10-01,3,19,1,1,0,2,0,2,17,12,142,58,3
2017-11-01,3,25,1,2,1,4,1,2,12,11,108,82,2
2017-12-01,2,27,0,1,0,6,0,6,10,9,17,60,4
2018-01-01,2,24,0,1,0,4,3,2,10,11,96,52,4
2018-02-01,1,1,1,1,0,1,0,1,5,3,57,49,1
2018-03-01,5,47,3,3,1,6,0,6,23,19,396,96,9
2018-04-01,2,3,2,1,0,5,0,3,16,7,69,94,9
2018-05-01,4,74,2,2,0,1,0,3,10,19,68,86,8
2018-06-01,1,16,0,1,0,2,0,0,10,10,53,57,5
2018-07-01,0,0,0,0,0,0,0,0,4,0,8,43,4
2018-08-01,0,0,0,0,0,0,0,0,4,0,21,50,4
2018-09-01,2,47,0,1,0,0,0,2,8,9,89,47,1
2018-10-01,2,4,1,1,0,1,0,1,21,13,156,51,2
2018-11-01,3,35,0,2,0,4,1,3,14,18,133,40,4
2018-12-01,5,39,2,3,1,9,0,7,23,24,216,42,1
2019-01-01,2,32,0,1,0,0,0,1,12,16,151,53,3
2019-02-01,1,33,0,1,0,0,0,0,7,7,137,45,2
2019-03-01,1,24,0,1,0,1,0,0,10,5,55,51,4
2019-04-01,3,58,1,2,0,2,1,2,6,9,34,43,7
2019-05-01,1,16,0,1,0,0,0,0,18,16,133,46,2
2019-06-01,2,33,0,2,0,1,0,1,12,12,72,31,4
2019-07-01,4,19,1,2,0,2,0,3,12,13,56,49,2
2019-08-01,2,42,1,2,1,1,0,1,7,8,75,44,3
2019-09-01,4,29,2,3,1,2,0,2,10,8,69,46,6
2019-10-01,1,13,0,1,0,0,0,0,5,4,56,39,0
2019-11-01,2,29,1,2,0,2,1,1,12,14,89,40,1
2019-12-01,1,50,0,1,0,0,0,0,5,3,32,37,1
2020-01-01,1,6,0,1,0,0,0,0,8,4,22,36,3
2020-02-01,2,41,0,1,0,2,0,1,2,1,8,35,2
2020-03-01,3,71,0,2,0,2,1,2,18,19,131,47,4
2020-04-01,2,15,0,2,0,3,1,1,15,8,101,59,8
2020-05-01,0,0,0,0,0,1,0,0,6,4,37,53,2
2020-06-01,1,10,0,1,0,2,2,0,10,3,2,31,3
2020-07-01,3,22,1,2,0,2,1,2,10,8,52,72,9
